Origination Date,DTI,FICO,Number of Loans,color,greenDTI,redDTI
2017-12-01,12,695,15,#D33F6A,#A1CFBB,#F9C39D
2017-12-01,12,700,14,#D33F6A,#A1CFBB,#F9C39D
2017-12-01,12,705,21,#D33F6A,#A1CFBB,#F9C39D
2017-12-01,12,710,16,#D33F6A,#A1CFBB,#F9C39D
2017-12-01,12,715,15,#D33F6A,#A1CFBB,#F9C39D
2017-12-01,12,720,24,#D33F6A,#A1CFBB,#F9C39D
2017-12-01,12,725,18,#D33F6A,#A1CFBB,#F9C39D
2017-12-01,12,730,22,#D33F6A,#A1CFBB,#F9C39D
2017-12-01,12,735,26,#D44368,#A1CFBB,#F9C39D
2017-12-01,12,740,18,#D33F6A,#A1CFBB,#F9C39D
2017-12-01,12,745,25,#D44368,#A1CFBB,#F9C39D
2017-12-01,12,750,21,#D33F6A,#A1CFBB,#F9C39D
2017-12-01,12,755,26,#D44368,#A1CFBB,#F9C39D
2017-12-01,12,760,24,#D33F6A,#A1CFBB,#F9C39D
2017-12-01,12,765,28,#D44368,#A1CFBB,#F9C39D
2017-12-01,12,770,52,#D54766,#A1CFBB,#F9C39D
2017-12-01,12,775,67,#D64A65,#A1CFBB,#F9C39D
2017-12-01,12,780,81,#D74D63,#A1CFBB,#F9C39D
2017-12-01,12,785,72,#D64A65,#A1CFBB,#F9C39D
2017-12-01,12,790,97,#D85161,#A1CFBB,#F9C39D
2017-12-01,12,795,106,#D85161,#A1CFBB,#F9C39D
2017-12-01,12,800,142,#DB5A5B,#A1CFBB,#F9C39D
2017-12-01,12,805,111,#D9545F,#A1CFBB,#F9C39D
2017-12-01,12,810,112,#D9545F,#A1CFBB,#F9C39D
2017-12-01,12,815,54,#D54766,#A1CFBB,#F9C39D
2017-12-01,12,820,28,#D44368,#A1CFBB,#F9C39D
2017-12-01,14,685,10,#D33F6A,#98C9B6,#F9BE97
2017-12-01,14,700,13,#D33F6A,#98C9B6,#F9BE97
2017-12-01,14,710,12,#D33F6A,#98C9B6,#F9BE97
2017-12-01,14,715,10,#D33F6A,#98C9B6,#F9BE97
2017-12-01,14,720,14,#D33F6A,#98C9B6,#F9BE97
2017-12-01,14,725,10,#D33F6A,#98C9B6,#F9BE97
2017-12-01,14,730,15,#D33F6A,#98C9B6,#F9BE97
2017-12-01,14,735,13,#D33F6A,#98C9B6,#F9BE97
2017-12-01,14,740,11,#D33F6A,#98C9B6,#F9BE97
2017-12-01,14,745,12,#D33F6A,#98C9B6,#F9BE97
2017-12-01,14,750,12,#D33F6A,#98C9B6,#F9BE97
2017-12-01,14,755,21,#D33F6A,#98C9B6,#F9BE97
2017-12-01,14,760,26,#D44368,#98C9B6,#F9BE97
2017-12-01,14,765,18,#D33F6A,#98C9B6,#F9BE97
2017-12-01,14,770,25,#D44368,#98C9B6,#F9BE97
2017-12-01,14,775,24,#D33F6A,#98C9B6,#F9BE97
2017-12-01,14,780,52,#D54766,#98C9B6,#F9BE97
2017-12-01,14,785,57,#D54766,#98C9B6,#F9BE97
2017-12-01,14,790,58,#D64A65,#98C9B6,#F9BE97
2017-12-01,14,795,54,#D54766,#98C9B6,#F9BE97
2017-12-01,14,800,66,#D64A65,#98C9B6,#F9BE97
2017-12-01,14,805,62,#D64A65,#98C9B6,#F9BE97
2017-12-01,14,810,59,#D64A65,#98C9B6,#F9BE97
2017-12-01,14,815,27,#D44368,#98C9B6,#F9BE97
2017-12-01,14,820,18,#D33F6A,#98C9B6,#F9BE97
2017-12-01,16,625,11,#D33F6A,#8EC3B0,#F8B990
2017-12-01,16,635,10,#D33F6A,#8EC3B0,#F8B990
2017-12-01,16,640,11,#D33F6A,#8EC3B0,#F8B990
2017-12-01,16,645,13,#D33F6A,#8EC3B0,#F8B990
2017-12-01,16,650,15,#D33F6A,#8EC3B0,#F8B990
2017-12-01,16,655,15,#D33F6A,#8EC3B0,#F8B990
2017-12-01,16,660,16,#D33F6A,#8EC3B0,#F8B990
2017-12-01,16,665,15,#D33F6A,#8EC3B0,#F8B990
2017-12-01,16,670,17,#D33F6A,#8EC3B0,#F8B990
2017-12-01,16,675,22,#D33F6A,#8EC3B0,#F8B990
2017-12-01,16,680,19,#D33F6A,#8EC3B0,#F8B990
2017-12-01,16,685,28,#D44368,#8EC3B0,#F8B990
2017-12-01,16,690,27,#D44368,#8EC3B0,#F8B990
2017-12-01,16,695,26,#D44368,#8EC3B0,#F8B990
2017-12-01,16,700,40,#D44368,#8EC3B0,#F8B990
2017-12-01,16,705,43,#D54766,#8EC3B0,#F8B990
2017-12-01,16,710,45,#D54766,#8EC3B0,#F8B990
2017-12-01,16,715,41,#D54766,#8EC3B0,#F8B990
2017-12-01,16,720,53,#D54766,#8EC3B0,#F8B990
2017-12-01,16,725,55,#D54766,#8EC3B0,#F8B990
2017-12-01,16,730,62,#D64A65,#8EC3B0,#F8B990
2017-12-01,16,735,53,#D54766,#8EC3B0,#F8B990
2017-12-01,16,740,66,#D64A65,#8EC3B0,#F8B990
2017-12-01,16,745,77,#D74D63,#8EC3B0,#F8B990
2017-12-01,16,750,83,#D74D63,#8EC3B0,#F8B990
2017-12-01,16,755,77,#D74D63,#8EC3B0,#F8B990
2017-12-01,16,760,108,#D9545F,#8EC3B0,#F8B990
2017-12-01,16,765,101,#D85161,#8EC3B0,#F8B990
2017-12-01,16,770,106,#D85161,#8EC3B0,#F8B990
2017-12-01,16,775,161,#DC5D59,#8EC3B0,#F8B990
2017-12-01,16,780,184,#DD6057,#8EC3B0,#F8B990
2017-12-01,16,785,192,#DE6355,#8EC3B0,#F8B990
2017-12-01,16,790,225,#E06951,#8EC3B0,#F8B990
2017-12-01,16,795,275,#E2724B,#8EC3B0,#F8B990
2017-12-01,16,800,338,#E57D42,#8EC3B0,#F8B990
2017-12-01,16,805,271,#E2724B,#8EC3B0,#F8B990
2017-12-01,16,810,269,#E16F4D,#8EC3B0,#F8B990
2017-12-01,16,815,147,#DB5A5B,#8EC3B0,#F8B990
2017-12-01,16,820,44,#D54766,#8EC3B0,#F8B990
2017-12-01,16,825,12,#D33F6A,#8EC3B0,#F8B990
2017-12-01,18,655,9,#D33F6A,#85BDAB,#F8B489
2017-12-01,18,660,11,#D33F6A,#85BDAB,#F8B489
2017-12-01,18,670,16,#D33F6A,#85BDAB,#F8B489
2017-12-01,18,675,15,#D33F6A,#85BDAB,#F8B489
2017-12-01,18,680,12,#D33F6A,#85BDAB,#F8B489
2017-12-01,18,690,15,#D33F6A,#85BDAB,#F8B489
2017-12-01,18,695,19,#D33F6A,#85BDAB,#F8B489
2017-12-01,18,700,24,#D33F6A,#85BDAB,#F8B489
2017-12-01,18,705,20,#D33F6A,#85BDAB,#F8B489
2017-12-01,18,710,13,#D33F6A,#85BDAB,#F8B489
2017-12-01,18,715,32,#D44368,#85BDAB,#F8B489
2017-12-01,18,720,19,#D33F6A,#85BDAB,#F8B489
2017-12-01,18,725,31,#D44368,#85BDAB,#F8B489
2017-12-01,18,730,20,#D33F6A,#85BDAB,#F8B489
2017-12-01,18,735,36,#D44368,#85BDAB,#F8B489
2017-12-01,18,740,34,#D44368,#85BDAB,#F8B489
2017-12-01,18,745,37,#D44368,#85BDAB,#F8B489
2017-12-01,18,750,28,#D44368,#85BDAB,#F8B489
2017-12-01,18,755,53,#D54766,#85BDAB,#F8B489
2017-12-01,18,760,51,#D54766,#85BDAB,#F8B489
2017-12-01,18,765,66,#D64A65,#85BDAB,#F8B489
2017-12-01,18,770,69,#D64A65,#85BDAB,#F8B489
2017-12-01,18,775,69,#D64A65,#85BDAB,#F8B489
2017-12-01,18,780,89,#D74D63,#85BDAB,#F8B489
2017-12-01,18,785,104,#D85161,#85BDAB,#F8B489
2017-12-01,18,790,100,#D85161,#85BDAB,#F8B489
2017-12-01,18,795,116,#D9545F,#85BDAB,#F8B489
2017-12-01,18,800,134,#DA575D,#85BDAB,#F8B489
2017-12-01,18,805,95,#D85161,#85BDAB,#F8B489
2017-12-01,18,810,114,#D9545F,#85BDAB,#F8B489
2017-12-01,18,815,77,#D74D63,#85BDAB,#F8B489
2017-12-01,18,820,16,#D33F6A,#85BDAB,#F8B489
2017-12-01,20,625,19,#D33F6A,#7BB7A6,#F7AE83
2017-12-01,20,630,18,#D33F6A,#7BB7A6,#F7AE83
2017-12-01,20,635,22,#D33F6A,#7BB7A6,#F7AE83
2017-12-01,20,640,31,#D44368,#7BB7A6,#F7AE83
2017-12-01,20,645,34,#D44368,#7BB7A6,#F7AE83
2017-12-01,20,650,29,#D44368,#7BB7A6,#F7AE83
2017-12-01,20,655,32,#D44368,#7BB7A6,#F7AE83
2017-12-01,20,660,31,#D44368,#7BB7A6,#F7AE83
2017-12-01,20,665,53,#D54766,#7BB7A6,#F7AE83
2017-12-01,20,670,62,#D64A65,#7BB7A6,#F7AE83
2017-12-01,20,675,44,#D54766,#7BB7A6,#F7AE83
2017-12-01,20,680,47,#D54766,#7BB7A6,#F7AE83
2017-12-01,20,685,60,#D64A65,#7BB7A6,#F7AE83
2017-12-01,20,690,85,#D74D63,#7BB7A6,#F7AE83
2017-12-01,20,695,70,#D64A65,#7BB7A6,#F7AE83
2017-12-01,20,700,88,#D74D63,#7BB7A6,#F7AE83
2017-12-01,20,705,100,#D85161,#7BB7A6,#F7AE83
2017-12-01,20,710,94,#D85161,#7BB7A6,#F7AE83
2017-12-01,20,715,106,#D85161,#7BB7A6,#F7AE83
2017-12-01,20,720,124,#DA575D,#7BB7A6,#F7AE83
2017-12-01,20,725,161,#DC5D59,#7BB7A6,#F7AE83
2017-12-01,20,730,114,#D9545F,#7BB7A6,#F7AE83
2017-12-01,20,735,125,#DA575D,#7BB7A6,#F7AE83
2017-12-01,20,740,145,#DB5A5B,#7BB7A6,#F7AE83
2017-12-01,20,745,153,#DB5A5B,#7BB7A6,#F7AE83
2017-12-01,20,750,151,#DB5A5B,#7BB7A6,#F7AE83
2017-12-01,20,755,161,#DC5D59,#7BB7A6,#F7AE83
2017-12-01,20,760,196,#DE6355,#7BB7A6,#F7AE83
2017-12-01,20,765,224,#E06951,#7BB7A6,#F7AE83
2017-12-01,20,770,260,#E16F4D,#7BB7A6,#F7AE83
2017-12-01,20,775,295,#E37548,#7BB7A6,#F7AE83
2017-12-01,20,780,326,#E47A44,#7BB7A6,#F7AE83
2017-12-01,20,785,406,#E78839,#7BB7A6,#F7AE83
2017-12-01,20,790,454,#E89132,#7BB7A6,#F7AE83
2017-12-01,20,795,425,#E78B36,#7BB7A6,#F7AE83
2017-12-01,20,800,541,#E99E2A,#7BB7A6,#F7AE83
2017-12-01,20,805,406,#E78839,#7BB7A6,#F7AE83
2017-12-01,20,810,441,#E88E34,#7BB7A6,#F7AE83
2017-12-01,20,815,243,#E06C4F,#7BB7A6,#F7AE83
2017-12-01,20,820,69,#D64A65,#7BB7A6,#F7AE83
2017-12-01,20,825,17,#D33F6A,#7BB7A6,#F7AE83
2017-12-01,22,625,10,#D33F6A,#72B1A1,#F7A97D
2017-12-01,22,635,15,#D33F6A,#72B1A1,#F7A97D
2017-12-01,22,640,16,#D33F6A,#72B1A1,#F7A97D
2017-12-01,22,645,9,#D33F6A,#72B1A1,#F7A97D
2017-12-01,22,650,18,#D33F6A,#72B1A1,#F7A97D
2017-12-01,22,655,16,#D33F6A,#72B1A1,#F7A97D
2017-12-01,22,660,18,#D33F6A,#72B1A1,#F7A97D
2017-12-01,22,665,17,#D33F6A,#72B1A1,#F7A97D
2017-12-01,22,670,16,#D33F6A,#72B1A1,#F7A97D
2017-12-01,22,675,21,#D33F6A,#72B1A1,#F7A97D
2017-12-01,22,680,23,#D33F6A,#72B1A1,#F7A97D
2017-12-01,22,685,28,#D44368,#72B1A1,#F7A97D
2017-12-01,22,690,23,#D33F6A,#72B1A1,#F7A97D
2017-12-01,22,695,44,#D54766,#72B1A1,#F7A97D
2017-12-01,22,700,46,#D54766,#72B1A1,#F7A97D
2017-12-01,22,705,51,#D54766,#72B1A1,#F7A97D
2017-12-01,22,710,43,#D54766,#72B1A1,#F7A97D
2017-12-01,22,715,58,#D64A65,#72B1A1,#F7A97D
2017-12-01,22,720,40,#D44368,#72B1A1,#F7A97D
2017-12-01,22,725,55,#D54766,#72B1A1,#F7A97D
2017-12-01,22,730,59,#D64A65,#72B1A1,#F7A97D
2017-12-01,22,735,42,#D54766,#72B1A1,#F7A97D
2017-12-01,22,740,63,#D64A65,#72B1A1,#F7A97D
2017-12-01,22,745,71,#D64A65,#72B1A1,#F7A97D
2017-12-01,22,750,79,#D74D63,#72B1A1,#F7A97D
2017-12-01,22,755,102,#D85161,#72B1A1,#F7A97D
2017-12-01,22,760,92,#D85161,#72B1A1,#F7A97D
2017-12-01,22,765,91,#D85161,#72B1A1,#F7A97D
2017-12-01,22,770,99,#D85161,#72B1A1,#F7A97D
2017-12-01,22,775,123,#DA575D,#72B1A1,#F7A97D
2017-12-01,22,780,112,#D9545F,#72B1A1,#F7A97D
2017-12-01,22,785,152,#DB5A5B,#72B1A1,#F7A97D
2017-12-01,22,790,159,#DC5D59,#72B1A1,#F7A97D
2017-12-01,22,795,179,#DD6057,#72B1A1,#F7A97D
2017-12-01,22,800,174,#DD6057,#72B1A1,#F7A97D
2017-12-01,22,805,166,#DC5D59,#72B1A1,#F7A97D
2017-12-01,22,810,148,#DB5A5B,#72B1A1,#F7A97D
2017-12-01,22,815,94,#D85161,#72B1A1,#F7A97D
2017-12-01,22,820,32,#D44368,#72B1A1,#F7A97D
2017-12-01,24,620,13,#D33F6A,#68AA9C,#F6A376
2017-12-01,24,625,30,#D44368,#68AA9C,#F6A376
2017-12-01,24,630,38,#D44368,#68AA9C,#F6A376
2017-12-01,24,635,41,#D54766,#68AA9C,#F6A376
2017-12-01,24,640,40,#D44368,#68AA9C,#F6A376
2017-12-01,24,645,49,#D54766,#68AA9C,#F6A376
2017-12-01,24,650,54,#D54766,#68AA9C,#F6A376
2017-12-01,24,655,71,#D64A65,#68AA9C,#F6A376
2017-12-01,24,660,74,#D74D63,#68AA9C,#F6A376
2017-12-01,24,665,68,#D64A65,#68AA9C,#F6A376
2017-12-01,24,670,68,#D64A65,#68AA9C,#F6A376
2017-12-01,24,675,96,#D85161,#68AA9C,#F6A376
2017-12-01,24,680,97,#D85161,#68AA9C,#F6A376
2017-12-01,24,685,118,#D9545F,#68AA9C,#F6A376
2017-12-01,24,690,115,#D9545F,#68AA9C,#F6A376
2017-12-01,24,695,137,#DA575D,#68AA9C,#F6A376
2017-12-01,24,700,128,#DA575D,#68AA9C,#F6A376
2017-12-01,24,705,164,#DC5D59,#68AA9C,#F6A376
2017-12-01,24,710,177,#DD6057,#68AA9C,#F6A376
2017-12-01,24,715,168,#DC5D59,#68AA9C,#F6A376
2017-12-01,24,720,177,#DD6057,#68AA9C,#F6A376
2017-12-01,24,725,203,#DE6355,#68AA9C,#F6A376
2017-12-01,24,730,182,#DD6057,#68AA9C,#F6A376
2017-12-01,24,735,213,#DF6653,#68AA9C,#F6A376
2017-12-01,24,740,235,#E06951,#68AA9C,#F6A376
2017-12-01,24,745,254,#E16F4D,#68AA9C,#F6A376
2017-12-01,24,750,271,#E2724B,#68AA9C,#F6A376
2017-12-01,24,755,329,#E47A44,#68AA9C,#F6A376
2017-12-01,24,760,296,#E37548,#68AA9C,#F6A376
2017-12-01,24,765,383,#E6833D,#68AA9C,#F6A376
2017-12-01,24,770,400,#E6863B,#68AA9C,#F6A376
2017-12-01,24,775,433,#E78B36,#68AA9C,#F6A376
2017-12-01,24,780,487,#E9962E,#68AA9C,#F6A376
2017-12-01,24,785,510,#E9992D,#68AA9C,#F6A376
2017-12-01,24,790,606,#EAA928,#68AA9C,#F6A376
2017-12-01,24,795,609,#EAA928,#68AA9C,#F6A376
2017-12-01,24,800,662,#EAB12A,#68AA9C,#F6A376
2017-12-01,24,805,510,#E9992D,#68AA9C,#F6A376
2017-12-01,24,810,528,#E99C2B,#68AA9C,#F6A376
2017-12-01,24,815,329,#E47A44,#68AA9C,#F6A376
2017-12-01,24,820,77,#D74D63,#68AA9C,#F6A376
2017-12-01,24,825,20,#D33F6A,#68AA9C,#F6A376
2017-12-01,26,630,12,#D33F6A,#5FA498,#F69E70
2017-12-01,26,635,14,#D33F6A,#5FA498,#F69E70
2017-12-01,26,640,15,#D33F6A,#5FA498,#F69E70
2017-12-01,26,645,28,#D44368,#5FA498,#F69E70
2017-12-01,26,650,16,#D33F6A,#5FA498,#F69E70
2017-12-01,26,655,27,#D44368,#5FA498,#F69E70
2017-12-01,26,660,23,#D33F6A,#5FA498,#F69E70
2017-12-01,26,665,28,#D44368,#5FA498,#F69E70
2017-12-01,26,670,22,#D33F6A,#5FA498,#F69E70
2017-12-01,26,675,42,#D54766,#5FA498,#F69E70
2017-12-01,26,680,32,#D44368,#5FA498,#F69E70
2017-12-01,26,685,43,#D54766,#5FA498,#F69E70
2017-12-01,26,690,45,#D54766,#5FA498,#F69E70
2017-12-01,26,695,54,#D54766,#5FA498,#F69E70
2017-12-01,26,700,54,#D54766,#5FA498,#F69E70
2017-12-01,26,705,80,#D74D63,#5FA498,#F69E70
2017-12-01,26,710,63,#D64A65,#5FA498,#F69E70
2017-12-01,26,715,83,#D74D63,#5FA498,#F69E70
2017-12-01,26,720,74,#D74D63,#5FA498,#F69E70
2017-12-01,26,725,89,#D74D63,#5FA498,#F69E70
2017-12-01,26,730,72,#D64A65,#5FA498,#F69E70
2017-12-01,26,735,92,#D85161,#5FA498,#F69E70
2017-12-01,26,740,91,#D85161,#5FA498,#F69E70
2017-12-01,26,745,97,#D85161,#5FA498,#F69E70
2017-12-01,26,750,102,#D85161,#5FA498,#F69E70
2017-12-01,26,755,106,#D85161,#5FA498,#F69E70
2017-12-01,26,760,125,#DA575D,#5FA498,#F69E70
2017-12-01,26,765,121,#D9545F,#5FA498,#F69E70
2017-12-01,26,770,132,#DA575D,#5FA498,#F69E70
2017-12-01,26,775,160,#DC5D59,#5FA498,#F69E70
2017-12-01,26,780,181,#DD6057,#5FA498,#F69E70
2017-12-01,26,785,209,#DF6653,#5FA498,#F69E70
2017-12-01,26,790,197,#DE6355,#5FA498,#F69E70
2017-12-01,26,795,227,#E06951,#5FA498,#F69E70
2017-12-01,26,800,255,#E16F4D,#5FA498,#F69E70
2017-12-01,26,805,183,#DD6057,#5FA498,#F69E70
2017-12-01,26,810,188,#DD6057,#5FA498,#F69E70
2017-12-01,26,815,119,#D9545F,#5FA498,#F69E70
2017-12-01,26,820,38,#D44368,#5FA498,#F69E70
2017-12-01,26,825,9,#D33F6A,#5FA498,#F69E70
2017-12-01,28,620,33,#D44368,#559E93,#F5986A
2017-12-01,28,625,41,#D54766,#559E93,#F5986A
2017-12-01,28,630,43,#D54766,#559E93,#F5986A
2017-12-01,28,635,54,#D54766,#559E93,#F5986A
2017-12-01,28,640,69,#D64A65,#559E93,#F5986A
2017-12-01,28,645,68,#D64A65,#559E93,#F5986A
2017-12-01,28,650,66,#D64A65,#559E93,#F5986A
2017-12-01,28,655,90,#D85161,#559E93,#F5986A
2017-12-01,28,660,121,#D9545F,#559E93,#F5986A
2017-12-01,28,665,109,#D9545F,#559E93,#F5986A
2017-12-01,28,670,116,#D9545F,#559E93,#F5986A
2017-12-01,28,675,130,#DA575D,#559E93,#F5986A
2017-12-01,28,680,150,#DB5A5B,#559E93,#F5986A
2017-12-01,28,685,172,#DD6057,#559E93,#F5986A
2017-12-01,28,690,167,#DC5D59,#559E93,#F5986A
2017-12-01,28,695,196,#DE6355,#559E93,#F5986A
2017-12-01,28,700,217,#DF6653,#559E93,#F5986A
2017-12-01,28,705,221,#E06951,#559E93,#F5986A
2017-12-01,28,710,199,#DE6355,#559E93,#F5986A
2017-12-01,28,715,231,#E06951,#559E93,#F5986A
2017-12-01,28,720,258,#E16F4D,#559E93,#F5986A
2017-12-01,28,725,316,#E37846,#559E93,#F5986A
2017-12-01,28,730,287,#E37548,#559E93,#F5986A
2017-12-01,28,735,297,#E37548,#559E93,#F5986A
2017-12-01,28,740,332,#E47A44,#559E93,#F5986A
2017-12-01,28,745,367,#E5803F,#559E93,#F5986A
2017-12-01,28,750,330,#E47A44,#559E93,#F5986A
2017-12-01,28,755,365,#E5803F,#559E93,#F5986A
2017-12-01,28,760,401,#E78839,#559E93,#F5986A
2017-12-01,28,765,436,#E88E34,#559E93,#F5986A
2017-12-01,28,770,461,#E89132,#559E93,#F5986A
2017-12-01,28,775,540,#E99E2A,#559E93,#F5986A
2017-12-01,28,780,620,#EAAC28,#559E93,#F5986A
2017-12-01,28,785,651,#EAB12A,#559E93,#F5986A
2017-12-01,28,790,713,#E9BC33,#559E93,#F5986A
2017-12-01,28,795,711,#E9B930,#559E93,#F5986A
2017-12-01,28,800,801,#E7C944,#559E93,#F5986A
2017-12-01,28,805,569,#EAA428,#559E93,#F5986A
2017-12-01,28,810,522,#E99C2B,#559E93,#F5986A
2017-12-01,28,815,326,#E47A44,#559E93,#F5986A
2017-12-01,28,820,86,#D74D63,#559E93,#F5986A
2017-12-01,28,825,20,#D33F6A,#559E93,#F5986A
2017-12-01,30,620,9,#D33F6A,#4B988F,#F49265
2017-12-01,30,625,14,#D33F6A,#4B988F,#F49265
2017-12-01,30,630,16,#D33F6A,#4B988F,#F49265
2017-12-01,30,635,16,#D33F6A,#4B988F,#F49265
2017-12-01,30,640,29,#D44368,#4B988F,#F49265
2017-12-01,30,645,28,#D44368,#4B988F,#F49265
2017-12-01,30,650,35,#D44368,#4B988F,#F49265
2017-12-01,30,655,42,#D54766,#4B988F,#F49265
2017-12-01,30,660,41,#D54766,#4B988F,#F49265
2017-12-01,30,665,44,#D54766,#4B988F,#F49265
2017-12-01,30,670,53,#D54766,#4B988F,#F49265
2017-12-01,30,675,54,#D54766,#4B988F,#F49265
2017-12-01,30,680,55,#D54766,#4B988F,#F49265
2017-12-01,30,685,77,#D74D63,#4B988F,#F49265
2017-12-01,30,690,51,#D54766,#4B988F,#F49265
2017-12-01,30,695,65,#D64A65,#4B988F,#F49265
2017-12-01,30,700,87,#D74D63,#4B988F,#F49265
2017-12-01,30,705,90,#D85161,#4B988F,#F49265
2017-12-01,30,710,90,#D85161,#4B988F,#F49265
2017-12-01,30,715,88,#D74D63,#4B988F,#F49265
2017-12-01,30,720,110,#D9545F,#4B988F,#F49265
2017-12-01,30,725,104,#D85161,#4B988F,#F49265
2017-12-01,30,730,85,#D74D63,#4B988F,#F49265
2017-12-01,30,735,120,#D9545F,#4B988F,#F49265
2017-12-01,30,740,143,#DB5A5B,#4B988F,#F49265
2017-12-01,30,745,113,#D9545F,#4B988F,#F49265
2017-12-01,30,750,121,#D9545F,#4B988F,#F49265
2017-12-01,30,755,143,#DB5A5B,#4B988F,#F49265
2017-12-01,30,760,140,#DB5A5B,#4B988F,#F49265
2017-12-01,30,765,165,#DC5D59,#4B988F,#F49265
2017-12-01,30,770,179,#DD6057,#4B988F,#F49265
2017-12-01,30,775,202,#DE6355,#4B988F,#F49265
2017-12-01,30,780,188,#DD6057,#4B988F,#F49265
2017-12-01,30,785,227,#E06951,#4B988F,#F49265
2017-12-01,30,790,262,#E16F4D,#4B988F,#F49265
2017-12-01,30,795,272,#E2724B,#4B988F,#F49265
2017-12-01,30,800,268,#E16F4D,#4B988F,#F49265
2017-12-01,30,805,195,#DE6355,#4B988F,#F49265
2017-12-01,30,810,173,#DD6057,#4B988F,#F49265
2017-12-01,30,815,83,#D74D63,#4B988F,#F49265
2017-12-01,30,820,26,#D44368,#4B988F,#F49265
2017-12-01,32,620,37,#D44368,#40928A,#F48C5F
2017-12-01,32,625,61,#D64A65,#40928A,#F48C5F
2017-12-01,32,630,73,#D64A65,#40928A,#F48C5F
2017-12-01,32,635,77,#D74D63,#40928A,#F48C5F
2017-12-01,32,640,80,#D74D63,#40928A,#F48C5F
2017-12-01,32,645,121,#D9545F,#40928A,#F48C5F
2017-12-01,32,650,107,#D9545F,#40928A,#F48C5F
2017-12-01,32,655,133,#DA575D,#40928A,#F48C5F
2017-12-01,32,660,134,#DA575D,#40928A,#F48C5F
2017-12-01,32,665,145,#DB5A5B,#40928A,#F48C5F
2017-12-01,32,670,157,#DC5D59,#40928A,#F48C5F
2017-12-01,32,675,182,#DD6057,#40928A,#F48C5F
2017-12-01,32,680,209,#DF6653,#40928A,#F48C5F
2017-12-01,32,685,223,#E06951,#40928A,#F48C5F
2017-12-01,32,690,232,#E06951,#40928A,#F48C5F
2017-12-01,32,695,279,#E2724B,#40928A,#F48C5F
2017-12-01,32,700,304,#E37846,#40928A,#F48C5F
2017-12-01,32,705,294,#E37548,#40928A,#F48C5F
2017-12-01,32,710,281,#E2724B,#40928A,#F48C5F
2017-12-01,32,715,320,#E47A44,#40928A,#F48C5F
2017-12-01,32,720,368,#E5803F,#40928A,#F48C5F
2017-12-01,32,725,367,#E5803F,#40928A,#F48C5F
2017-12-01,32,730,401,#E78839,#40928A,#F48C5F
2017-12-01,32,735,360,#E5803F,#40928A,#F48C5F
2017-12-01,32,740,414,#E78839,#40928A,#F48C5F
2017-12-01,32,745,448,#E88E34,#40928A,#F48C5F
2017-12-01,32,750,466,#E89132,#40928A,#F48C5F
2017-12-01,32,755,536,#E99E2A,#40928A,#F48C5F
2017-12-01,32,760,512,#E9992D,#40928A,#F48C5F
2017-12-01,32,765,567,#EAA428,#40928A,#F48C5F
2017-12-01,32,770,547,#E99E2A,#40928A,#F48C5F
2017-12-01,32,775,641,#EAAF29,#40928A,#F48C5F
2017-12-01,32,780,669,#E9B42C,#40928A,#F48C5F
2017-12-01,32,785,725,#E9BC33,#40928A,#F48C5F
2017-12-01,32,790,729,#E9BF36,#40928A,#F48C5F
2017-12-01,32,795,731,#E9BF36,#40928A,#F48C5F
2017-12-01,32,800,844,#E6D151,#40928A,#F48C5F
2017-12-01,32,805,558,#E9A129,#40928A,#F48C5F
2017-12-01,32,810,581,#EAA728,#40928A,#F48C5F
2017-12-01,32,815,367,#E5803F,#40928A,#F48C5F
2017-12-01,32,820,73,#D64A65,#40928A,#F48C5F
2017-12-01,32,825,35,#D44368,#40928A,#F48C5F
2017-12-01,34,620,12,#D33F6A,#358C86,#F3865A
2017-12-01,34,625,18,#D33F6A,#358C86,#F3865A
2017-12-01,34,630,26,#D44368,#358C86,#F3865A
2017-12-01,34,635,25,#D44368,#358C86,#F3865A
2017-12-01,34,640,42,#D54766,#358C86,#F3865A
2017-12-01,34,645,55,#D54766,#358C86,#F3865A
2017-12-01,34,650,42,#D54766,#358C86,#F3865A
2017-12-01,34,655,44,#D54766,#358C86,#F3865A
2017-12-01,34,660,52,#D54766,#358C86,#F3865A
2017-12-01,34,665,65,#D64A65,#358C86,#F3865A
2017-12-01,34,670,61,#D64A65,#358C86,#F3865A
2017-12-01,34,675,62,#D64A65,#358C86,#F3865A
2017-12-01,34,680,74,#D74D63,#358C86,#F3865A
2017-12-01,34,685,96,#D85161,#358C86,#F3865A
2017-12-01,34,690,103,#D85161,#358C86,#F3865A
2017-12-01,34,695,80,#D74D63,#358C86,#F3865A
2017-12-01,34,700,103,#D85161,#358C86,#F3865A
2017-12-01,34,705,119,#D9545F,#358C86,#F3865A
2017-12-01,34,710,111,#D9545F,#358C86,#F3865A
2017-12-01,34,715,116,#D9545F,#358C86,#F3865A
2017-12-01,34,720,122,#D9545F,#358C86,#F3865A
2017-12-01,34,725,139,#DA575D,#358C86,#F3865A
2017-12-01,34,730,125,#DA575D,#358C86,#F3865A
2017-12-01,34,735,136,#DA575D,#358C86,#F3865A
2017-12-01,34,740,160,#DC5D59,#358C86,#F3865A
2017-12-01,34,745,166,#DC5D59,#358C86,#F3865A
2017-12-01,34,750,149,#DB5A5B,#358C86,#F3865A
2017-12-01,34,755,175,#DD6057,#358C86,#F3865A
